City,CrashCount,CrashType,Latitude,Location,Longitude,Year
VANCOUVER,3,PDO,49.250646,1300 BLK KINGSWAY,-123.077079,2009
VANCOUVER,1,PDO,49.267271,1300 BLK LAMEYS MILL RD,-123.134443,2009
VANCOUVER,1,PDO,49.250774,1300 BLK LAURIER AVE,-123.135486,2009
VANCOUVER,1,PDO,49.271859,1300 BLK MARINASIDE CRES,-123.121575,2009
VANCOUVER,2,PDO,49.271859,1300 BLK MARINASIDE CRES,-123.121575,2009
VANCOUVER,1,PDO,49.216391,1300 BLK PARK DR,-123.136899,2009
VANCOUVER,1,PDO,49.283154,1300 BLK POWELL ST,-123.075516,2009
VANCOUVER,1,PDO,49.273544,1300 BLK QUEBEC ST,-123.101635,2009
VANCOUVER,2,PDO,49.274317,1300 BLK RICHARDS ST,-123.126619,2009
VANCOUVER,1,Casualty,49.28746,1300 BLK ROBSON ST,-123.129242,2009
VANCOUVER,1,PDO,49.28746,1300 BLK ROBSON ST,-123.129242,2009
VANCOUVER,1,PDO,49.28746,1300 BLK ROBSON ST,-123.129242,2009
VANCOUVER,2,PDO,49.284326,1300 BLK STEWART ST,-123.073075,2009
VANCOUVER,1,Casualty,49.203915,1300 BLK SW MARINE DR,-123.137486,2009
VANCOUVER,1,PDO,49.25638,1300 BLK THE CRESCENT,-123.135085,2009
VANCOUVER,1,Casualty,49.279327,1300 BLK THURLOW ST,-123.132795,2009
VANCOUVER,1,PDO,49.261639,1300 BLK W 11TH AVE,-123.134984,2009
VANCOUVER,1,PDO,49.230482,1300 BLK W 45TH AVE,-123.135756,2009
VANCOUVER,1,PDO,49.229566,1300 BLK W 46TH AVE,-123.136187,2009
VANCOUVER,2,PDO,49.22776,1300 BLK W 48TH AVE,-123.136246,2009
VANCOUVER,1,PDO,49.266704,1300 BLK W 4TH AVE,-123.135187,2009
VANCOUVER,1,PDO,49.219296,1300 BLK W 57TH AVE,-123.135893,2009
VANCOUVER,1,PDO,49.218305,1300 BLK W 58TH AVE,-123.135931,2009
VANCOUVER,1,PDO,49.217315,1300 BLK W 59TH AVE,-123.136498,2009
VANCOUVER,1,PDO,49.263539,1300 BLK W BROADWAY,-123.134904,2009
VANCOUVER,1,PDO,49.263539,1300 BLK W BROADWAY,-123.134904,2009
VANCOUVER,4,PDO,49.263539,1300 BLK W BROADWAY,-123.134904,2009
VANCOUVER,1,PDO,49.28857,1300 BLK W GEORGIA ST,-123.127549,2009
VANCOUVER,2,PDO,49.28857,1300 BLK W GEORGIA ST,-123.127549,2009
VANCOUVER,1,PDO,49.274029,1300 BLK WILLIAM ST,-123.076607,2009
VANCOUVER,1,PDO,49.288978,1400 BLK ALBERNI ST,-123.129447,2009
VANCOUVER,1,PDO,49.273541,1400 BLK ARBUTUS ST,-123.152562,2009
VANCOUVER,1,PDO,49.286897,1400 BLK BARCLAY ST,-123.132635,2009
VANCOUVER,1,Casualty,49.271659,1400 BLK BOUNDARY RD,-123.023664,2009
VANCOUVER,1,PDO,49.271659,1400 BLK BOUNDARY RD,-123.023664,2009
VANCOUVER,1,Casualty,49.272315,1400 BLK CLARK DR,-123.077327,2009
VANCOUVER,1,PDO,49.272077,1400 BLK CREEKSIDE DR,-123.140595,2009
VANCOUVER,1,PDO,49.246498,1400 BLK DEVONSHIRE CRES,-123.137993,2009
VANCOUVER,1,PDO,49.259632,1400 BLK E 12TH AVE,-123.075587,2009
VANCOUVER,1,PDO,49.259632,1400 BLK E 12TH AVE,-123.075587,2009
VANCOUVER,1,PDO,49.253472,1400 BLK E 19TH AVE,-123.074823,2009
VANCOUVER,1,Casualty,49.269628,1400 BLK E 1ST AVE,-123.074456,2009
VANCOUVER,1,PDO,49.245401,1400 BLK E 28TH AVE,-123.074868,2009
VANCOUVER,1,PDO,49.268734,1400 BLK E 2ND AVE,-123.074482,2009
VANCOUVER,1,Casualty,49.22527,1400 BLK E 49TH AVE,-123.075233,2009
VANCOUVER,1,PDO,49.278545,1400 BLK E GEORGIA ST,-123.075674,2009
VANCOUVER,1,PDO,49.281327,1400 BLK E HASTINGS ST,-123.075608,2009
VANCOUVER,1,PDO,49.248508,1400 BLK E KING EDWARD AVE,-123.075458,2009
VANCOUVER,1,PDO,49.268179,1400 BLK FOUNTAIN WAY,-123.136059,2009
VANCOUVER,1,PDO,49.274519,1400 BLK GRANVILLE ST,-123.130099,2009
VANCOUVER,5,PDO,49.274519,1400 BLK GRANVILLE ST,-123.130099,2009
VANCOUVER,1,PDO,49.275205,1400 BLK HOWE ST,-123.131146,2009
VANCOUVER,1,Casualty,49.249505,1400 BLK KINGSWAY,-123.074646,2009
VANCOUVER,1,PDO,49.249505,1400 BLK KINGSWAY,-123.074646,2009
VANCOUVER,1,PDO,49.249505,1400 BLK KINGSWAY,-123.074646,2009
VANCOUVER,1,Casualty,49.271684,1400 BLK KOOTENAY ST,-123.027285,2009
VANCOUVER,1,PDO,49.250816,1400 BLK LAURIER AVE,-123.137846,2009
VANCOUVER,1,PDO,49.256999,1400 BLK MCRAE AVE,-123.136847,2009
VANCOUVER,1,PDO,49.270806,1400 BLK OLD BRIDGE ST,-123.134244,2009
VANCOUVER,1,PDO,49.216786,1400 BLK PARK DR,-123.138241,2009
VANCOUVER,1,PDO,49.272251,1400 BLK PENNYFARTHING DR,-123.141971,2009
VANCOUVER,1,PDO,49.27346,1400 BLK RICHARDS ST,-123.127929,2009
VANCOUVER,1,PDO,49.28829,1400 BLK ROBSON ST,-123.130533,2009
VANCOUVER,1,Casualty,49.211129,1400 BLK SE MARINE DR,-123.075107,2009
VANCOUVER,1,PDO,49.272762,1400 BLK STRATHMORE MEWS,-123.127367,2009
VANCOUVER,1,PDO,49.204653,1400 BLK SW MARINE DR,-123.139385,2009
VANCOUVER,1,PDO,49.276735,1400 BLK VENABLES ST,-123.075084,2009
VANCOUVER,1,PDO,49.271689,1400 BLK VICTORIA DR,-123.065724,2009
VANCOUVER,1,PDO,49.262615,1400 BLK W 10TH AVE,-123.137341,2009
VANCOUVER,1,PDO,49.261682,1400 BLK W 11TH AVE,-123.137373,2009
VANCOUVER,1,PDO,49.258896,1400 BLK W 14TH AVE,-123.137502,2009
VANCOUVER,1,PDO,49.257978,1400 BLK W 15TH AVE,-123.137524,2009
VANCOUVER,1,PDO,49.234269,1400 BLK W 41ST AVE,-123.137598,2009
VANCOUVER,1,PDO,49.267863,1400 BLK W 4TH AVE,-123.138932,2009
VANCOUVER,1,PDO,49.222598,1400 BLK W 53RD AVE,-123.138808,2009
VANCOUVER,1,PDO,49.217377,1400 BLK W 59TH AVE,-123.138783,2009
VANCOUVER,1,Casualty,49.266165,1400 BLK W 6TH AVE,-123.137265,2009
VANCOUVER,1,PDO,49.266165,1400 BLK W 6TH AVE,-123.137265,2009
VANCOUVER,1,PDO,49.208565,1400 BLK W 70TH AVE,-123.139872,2009
VANCOUVER,1,PDO,49.205352,1400 BLK W 73RD AVE,-123.138648,2009
VANCOUVER,1,PDO,49.263574,1400 BLK W BROADWAY,-123.137325,2009
VANCOUVER,1,Casualty,49.289394,1400 BLK W GEORGIA ST,-123.128813,2009
VANCOUVER,1,Casualty,49.289394,1400 BLK W GEORGIA ST,-123.128813,2009
VANCOUVER,1,PDO,49.289753,1500 BLK ALBERNI ST,-123.130633,2009
VANCOUVER,1,PDO,49.251846,1500 BLK BALFOUR AVE,-123.140192,2009
VANCOUVER,1,PDO,49.287648,1500 BLK BARCLAY ST,-123.133792,2009
VANCOUVER,1,Casualty,49.273048,1500 BLK CHARLES ST,-123.072464,2009
VANCOUVER,1,PDO,49.271033,1500 BLK CLARK DR,-123.077345,2009
VANCOUVER,1,PDO,49.286234,1500 BLK COMOX ST,-123.135956,2009
VANCOUVER,1,PDO,49.269612,1500 BLK E 1ST AVE,-123.072532,2009
VANCOUVER,1,PDO,49.250376,1500 BLK E 22ND AVE,-123.072205,2009
VANCOUVER,1,PDO,49.240179,1500 BLK E 33RD AVE,-123.072923,2009
VANCOUVER,1,Casualty,49.237648,1500 BLK E 36TH AVE,-123.072738,2009
VANCOUVER,1,PDO,49.267816,1500 BLK E 3RD AVE,-123.072573,2009
VANCOUVER,1,PDO,49.266883,1500 BLK E 4TH AVE,-123.071629,2009
VANCOUVER,1,PDO,49.266004,1500 BLK E 5TH AVE,-123.071647,2009
VANCOUVER,1,PDO,49.266004,1500 BLK E 5TH AVE,-123.071647,2009
VANCOUVER,1,PDO,49.262343,1500 BLK E BROADWAY,-123.07172,2009
VANCOUVER,1,PDO,49.281301,1500 BLK E HASTINGS ST,-123.073373,2009
VANCOUVER,1,PDO,49.279418,1500 BLK FRANCES ST,-123.073401,2009
VANCOUVER,2,PDO,49.275059,1500 BLK HORNBY ST,-123.133215,2009
VANCOUVER,1,PDO,49.274454,1500 BLK HOWE ST,-123.13228,2009
VANCOUVER,1,Casualty,49.272156,1500 BLK KITCHENER ST,-123.072495,2009
VANCOUVER,1,PDO,49.271684,1500 BLK KOOTENAY ST,-123.027285,2009
VANCOUVER,1,PDO,49.25085,1500 BLK LAURIER AVE,-123.140247,2009
VANCOUVER,1,PDO,49.25085,1500 BLK LAURIER AVE,-123.140247,2009
VANCOUVER,1,Casualty,49.271228,1500 BLK MAIN ST,-123.100497,2009
VANCOUVER,1,PDO,49.270471,1500 BLK MARINER WALK,-123.13978,2009
VANCOUVER,1,PDO,49.271202,1500 BLK ONTARIO ST,-123.104597,2009
VANCOUVER,2,PDO,49.285542,1500 BLK PENDRELL ST,-123.136975,2009
VANCOUVER,1,PDO,49.283363,1500 BLK POWELL ST,-123.073313,2009
VANCOUVER,1,Casualty,49.289039,1500 BLK ROBSON ST,-123.131699,2009
VANCOUVER,1,PDO,49.289039,1500 BLK ROBSON ST,-123.131699,2009
VANCOUVER,1,PDO,49.289039,1500 BLK ROBSON ST,-123.131699,2009
VANCOUVER,1,PDO,49.211129,1500 BLK SE MARINE DR,-123.075107,2009
VANCOUVER,2,PDO,49.211021,1500 BLK SE MARINE DR,-123.074971,2009
VANCOUVER,1,PDO,49.276692,1500 BLK VENABLES ST,-123.072097,2009
VANCOUVER,1,PDO,49.270583,1500 BLK VERNON DR,-123.07875,2009
VANCOUVER,1,PDO,49.261724,1500 BLK W 11TH AVE,-123.139838,2009
VANCOUVER,1,PDO,49.261724,1500 BLK W 11TH AVE,-123.139838,2009
VANCOUVER,1,Casualty,49.260821,1500 BLK W 12TH AVE,-123.139918,2009
VANCOUVER,1,PDO,49.271238,1500 BLK W 1ST AVE,-123.140633,2009
VANCOUVER,1,PDO,49.243068,1500 BLK W 32ND AVE,-123.140541,2009
VANCOUVER,1,Casualty,49.241901,1500 BLK W 33RD AVE,-123.140834,2009
VANCOUVER,1,PDO,49.241901,1500 BLK W 33RD AVE,-123.140834,2009
VANCOUVER,1,PDO,49.239993,1500 BLK W 35TH AVE,-123.140922,2009
VANCOUVER,1,PDO,49.268806,1500 BLK W 3RD AVE,-123.139898,2009
VANCOUVER,1,PDO,49.235379,1500 BLK W 40TH AVE,-123.140472,2009
VANCOUVER,1,PDO,49.234351,1500 BLK W 41ST AVE,-123.140526,2009
VANCOUVER,1,Casualty,49.2177,1500 BLK W 59TH AVE,-123.14199,2009
VANCOUVER,1,PDO,49.215942,1500 BLK W 61ST AVE,-123.141853,2009
VANCOUVER,1,PDO,49.207104,1500 BLK W 71ST AVE,-123.142833,2009
VANCOUVER,1,PDO,49.26536,1500 BLK W 7TH AVE,-123.13966,2009
VANCOUVER,1,PDO,49.264521,1500 BLK W 8TH AVE,-123.139699,2009
VANCOUVER,1,PDO,49.264521,1500 BLK W 8TH AVE,-123.139699,2009
VANCOUVER,1,Casualty,49.263602,1500 BLK W BROADWAY,-123.139794,2009
VANCOUVER,1,PDO,49.263602,1500 BLK W BROADWAY,-123.139794,2009
VANCOUVER,1,PDO,49.290179,1500 BLK W GEORGIA ST,-123.129999,2009
VANCOUVER,1,PDO,49.290307,1500 BLK W PENDER ST,-123.129808,2009
VANCOUVER,1,PDO,49.270987,1500 BLK WOODLAND DR,-123.07345,2009
VANCOUVER,1,PDO,49.272136,1500 BLK YEW ST,-123.154995,2009
VANCOUVER,1,PDO,49.272136,1500 BLK YEW ST,-123.154995,2009
VANCOUVER,1,PDO,49.292301,1600 BLK BAYSHORE DR,-123.131893,2009
VANCOUVER,2,PDO,49.291824,1600 BLK BAYSHORE DR,-123.129933,2009
VANCOUVER,1,PDO,49.283796,1600 BLK BEACH AVE,-123.142372,2009
VANCOUVER,1,PDO,49.270042,1600 BLK COMMERCIAL DR,-123.069662,2009
VANCOUVER,1,PDO,49.261399,1600 BLK E 10TH AVE,-123.071738,2009
VANCOUVER,1,PDO,49.259597,1600 BLK E 12TH AVE,-123.07177,2009
VANCOUVER,1,PDO,49.237648,1600 BLK E 36TH AVE,-123.072738,2009
VANCOUVER,1,PDO,49.217221,1600 BLK E 58TH AVE,-123.073052,2009
VANCOUVER,1,PDO,49.266004,1600 BLK E 5TH AVE,-123.071647,2009
VANCOUVER,1,PDO,49.263266,1600 BLK E 8TH AVE,-123.071647,2009
VANCOUVER,1,PDO,49.262343,1600 BLK E BROADWAY,-123.07172,2009
VANCOUVER,1,PDO,49.275059,1600 BLK HORNBY ST,-123.133215,2009
VANCOUVER,1,Casualty,49.247705,1600 BLK KINGSWAY,-123.070619,2009
VANCOUVER,1,Casualty,49.270528,1600 BLK MAIN ST,-123.100729,2009
VANCOUVER,1,PDO,49.255737,1600 BLK MARPOLE AVE,-123.141449,2009
VANCOUVER,1,PDO,49.287814,1600 BLK NELSON ST,-123.136266,2009
VANCOUVER,1,PDO,49.255683,1600 BLK PINE CRES,-123.143193,2009
VANCOUVER,1,PDO,49.283675,1600 BLK POWELL ST,-123.071461,2009
VANCOUVER,1,PDO,49.269723,1600 BLK RUPERT ST,-123.033781,2009
VANCOUVER,1,PDO,49.271473,1600 BLK STEPHENS ST,-123.166265,2009
VANCOUVER,1,Casualty,49.208595,1600 BLK SW MARINE DR,-123.145797,2009
VANCOUVER,1,PDO,49.272461,1600 BLK TOLMIE ST,-123.21182,2009
VANCOUVER,1,PDO,49.276678,1600 BLK VENABLES ST,-123.070938,2009
VANCOUVER,1,PDO,49.260862,1600 BLK W 12TH AVE,-123.142307,2009
VANCOUVER,4,PDO,49.258042,1600 BLK W 15TH AVE,-123.141917,2009
VANCOUVER,2,PDO,49.257119,1600 BLK W 16TH AVE,-123.142446,2009
VANCOUVER,1,PDO,49.245498,1600 BLK W 29TH AVE,-123.142804,2009
VANCOUVER,1,PDO,49.269728,1600 BLK W 2ND AVE,-123.14198,2009
VANCOUVER,1,PDO,49.268842,1600 BLK W 3RD AVE,-123.142006,2009
VANCOUVER,1,PDO,49.267113,1600 BLK W 5TH AVE,-123.14209,2009
VANCOUVER,1,PDO,49.212329,1600 BLK W 65TH AVE,-123.144826,2009
VANCOUVER,1,Casualty,49.265399,1600 BLK W 7TH AVE,-123.142164,2009
VANCOUVER,1,PDO,49.265399,1600 BLK W 7TH AVE,-123.142164,2009
VANCOUVER,1,PDO,49.263638,1600 BLK W BROADWAY,-123.14222,2009
VANCOUVER,1,PDO,49.29109,1600 BLK W GEORGIA ST,-123.131355,2009
VANCOUVER,1,Casualty,49.249396,1600 BLK W KING EDWARD AVE,-123.143063,2009
VANCOUVER,1,PDO,49.249396,1600 BLK W KING EDWARD AVE,-123.143063,2009
VANCOUVER,1,Casualty,49.270857,1700 BLK ALMA ST,-123.185629,2009
VANCOUVER,1,PDO,49.270342,1700 BLK ARBUTUS ST,-123.152685,2009
VANCOUVER,2,PDO,49.270224,1700 BLK BURRARD ST,-123.145522,2009
VANCOUVER,1,PDO,49.273032,1700 BLK CHARLES ST,-123.068602,2009
VANCOUVER,1,PDO,49.269143,1700 BLK COMMERCIAL DR,-123.069674,2009
VANCOUVER,1,PDO,49.28815,1700 BLK COMOX ST,-123.138909,2009
VANCOUVER,1,PDO,49.28815,1700 BLK COMOX ST,-123.138909,2009
VANCOUVER,1,PDO,49.260444,1700 BLK E 11TH AVE,-123.067881,2009
VANCOUVER,1,PDO,49.258668,1700 BLK E 13TH AVE,-123.067912,2009
VANCOUVER,1,PDO,49.258668,1700 BLK E 13TH AVE,-123.067912,2009
VANCOUVER,1,PDO,49.269568,1700 BLK E 1ST AVE,-123.068685,2009
VANCOUVER,1,PDO,49.269568,1700 BLK E 1ST AVE,-123.068685,2009
VANCOUVER,2,PDO,49.269568,1700 BLK E 1ST AVE,-123.068685,2009
VANCOUVER,1,PDO,49.252479,1700 BLK E 20TH AVE,-123.068702,2009
VANCOUVER,1,PDO,49.240115,1700 BLK E 33RD AVE,-123.069699,2009
VANCOUVER,1,PDO,49.240115,1700 BLK E 33RD AVE,-123.069699,2009
VANCOUVER,1,PDO,49.239289,1700 BLK E 34TH AVE,-123.069908,2009
VANCOUVER,1,PDO,49.239289,1700 BLK E 34TH AVE,-123.069908,2009
VANCOUVER,1,PDO,49.267775,1700 BLK E 3RD AVE,-123.067741,2009
VANCOUVER,1,PDO,49.267775,1700 BLK E 3RD AVE,-123.067741,2009
VANCOUVER,1,PDO,49.218085,1700 BLK E 57TH AVE,-123.071515,2009
VANCOUVER,1,PDO,49.265771,1700 BLK E 5TH AVE,-123.068604,2009
VANCOUVER,1,PDO,49.214567,1700 BLK E 61ST AVE,-123.071035,2009
VANCOUVER,1,PDO,49.212854,1700 BLK E 63RD AVE,-123.070583,2009
VANCOUVER,1,Casualty,49.246623,1700 BLK KINGSWAY,-123.068314,2009
VANCOUVER,1,Casualty,49.268919,1700 BLK LILLOOET ST,-123.038958,2009
VANCOUVER,1,PDO,49.283074,1700 BLK PANDORA ST,-123.069307,2009
VANCOUVER,1,PDO,49.283074,1700 BLK PANDORA ST,-123.069307,2009
VANCOUVER,1,PDO,49.284044,1700 BLK POWELL ST,-123.069299,2009
VANCOUVER,1,PDO,49.284044,1700 BLK POWELL ST,-123.069299,2009
VANCOUVER,1,PDO,49.217228,1700 BLK PRESTWICK DR,-123.070837,2009
VANCOUVER,1,PDO,49.21097,1700 BLK SE MARINE DR,-123.071689,2009
VANCOUVER,1,PDO,49.209259,1700 BLK SW MARINE DR,-123.148485,2009
VANCOUVER,1,PDO,49.27665,1700 BLK VENABLES ST,-123.068921,2009
VANCOUVER,1,PDO,49.269114,1700 BLK VICTORIA DR,-123.065776,2009
VANCOUVER,1,PDO,49.261796,1700 BLK W 11TH AVE,-123.14464,2009
VANCOUVER,2,PDO,49.259019,1700 BLK W 14TH AVE,-123.14475,2009
VANCOUVER,1,PDO,49.239911,1700 BLK W 35TH AVE,-123.144841,2009
VANCOUVER,1,PDO,49.268882,1700 BLK W 3RD AVE,-123.1444,2009
VANCOUVER,1,Casualty,49.265435,1700 BLK W 7TH AVE,-123.144515,2009
VANCOUVER,1,PDO,49.263682,1700 BLK W BROADWAY,-123.144585,2009
VANCOUVER,1,PDO,49.263682,1700 BLK W BROADWAY,-123.144585,2009
VANCOUVER,1,PDO,49.263682,1700 BLK W BROADWAY,-123.144585,2009
VANCOUVER,1,PDO,49.263682,1700 BLK W BROADWAY,-123.144585,2009
VANCOUVER,1,PDO,49.289183,1800 BLK COMOX ST,-123.140482,2009
VANCOUVER,1,PDO,49.272467,1800 BLK CORNWALL AVE,-123.147299,2009
VANCOUVER,1,PDO,49.272467,1800 BLK CORNWALL AVE,-123.147299,2009
VANCOUVER,1,PDO,49.270135,1800 BLK DRUMMOND DR,-123.220053,2009
VANCOUVER,1,PDO,49.260444,1800 BLK E 11TH AVE,-123.067881,2009
VANCOUVER,1,Casualty,49.240095,1800 BLK E 33RD AVE,-123.067306,2009
VANCOUVER,1,PDO,49.237532,1800 BLK E 36TH AVE,-123.067013,2009
VANCOUVER,1,PDO,49.267775,1800 BLK E 3RD AVE,-123.067741,2009
VANCOUVER,1,PDO,49.233601,1800 BLK E 40TH AVE,-123.067815,2009
VANCOUVER,1,PDO,49.211794,1800 BLK E 64TH AVE,-123.067562,2009
VANCOUVER,1,PDO,49.265063,1800 BLK E 6TH AVE,-123.067795,2009
VANCOUVER,1,PDO,49.278434,1800 BLK E GEORGIA ST,-123.066978,2009
VANCOUVER,1,Casualty,49.281226,1800 BLK E HASTINGS ST,-123.066932,2009
VANCOUVER,1,PDO,49.281226,1800 BLK E HASTINGS ST,-123.066932,2009
VANCOUVER,1,PDO,49.281226,1800 BLK E HASTINGS ST,-123.066932,2009
VANCOUVER,1,PDO,49.269266,1800 BLK FIR ST,-123.140798,2009
VANCOUVER,1,PDO,49.282147,1800 BLK FRANKLIN ST,-123.066918,2009
VANCOUVER,1,PDO,49.268771,1800 BLK GRANVILLE ST,-123.138133,2009
VANCOUVER,1,Casualty,49.246087,1800 BLK KINGSWAY,-123.067182,2009
VANCOUVER,1,PDO,49.246087,1800 BLK KINGSWAY,-123.067182,2009
VANCOUVER,1,PDO,49.268811,1800 BLK MANITOBA ST,-123.10662,2009
VANCOUVER,1,PDO,49.274849,1800 BLK NAPIER ST,-123.06662,2009
VANCOUVER,1,PDO,49.274849,1800 BLK NAPIER ST,-123.06662,2009
VANCOUVER,1,PDO,49.283053,1800 BLK PANDORA ST,-123.066909,2009
VANCOUVER,1,Casualty,49.284529,1800 BLK POWELL ST,-123.066879,2009
VANCOUVER,1,Casualty,49.284529,1800 BLK POWELL ST,-123.066879,2009
VANCOUVER,1,PDO,49.284529,1800 BLK POWELL ST,-123.066879,2009
VANCOUVER,1,PDO,49.2687,1800 BLK QUEBEC ST,-123.102734,2009
VANCOUVER,1,PDO,49.291976,1800 BLK ROBSON ST,-123.136251,2009
VANCOUVER,1,PDO,49.270902,1800 BLK SASAMAT ST,-123.208845,2009
VANCOUVER,1,Casualty,49.269844,1800 BLK SPYGLASS PL,-123.115255,2009
VANCOUVER,1,PDO,49.269844,1800 BLK SPYGLASS PL,-123.115255,2009
VANCOUVER,1,PDO,49.211042,1800 BLK SW MARINE DR,-123.150299,2009
VANCOUVER,1,PDO,49.276649,1800 BLK VENABLES ST,-123.066583,2009
VANCOUVER,1,PDO,49.268214,1800 BLK VICTORIA DR,-123.065794,2009
VANCOUVER,1,PDO,49.268214,1800 BLK VICTORIA DR,-123.065794,2009
VANCOUVER,1,PDO,49.260958,1800 BLK W 12TH AVE,-123.147058,2009
VANCOUVER,1,PDO,49.259074,1800 BLK W 14TH AVE,-123.147135,2009
VANCOUVER,1,PDO,49.2572,1800 BLK W 16TH AVE,-123.147175,2009
VANCOUVER,1,PDO,49.270692,1800 BLK W 1ST AVE,-123.147139,2009
VANCOUVER,1,Casualty,49.268025,1800 BLK W 4TH AVE,-123.146809,2009
VANCOUVER,1,PDO,49.268025,1800 BLK W 4TH AVE,-123.146809,2009
VANCOUVER,1,PDO,49.268025,1800 BLK W 4TH AVE,-123.146809,2009
VANCOUVER,1,Casualty,49.267173,1800 BLK W 5TH AVE,-123.146825,2009
VANCOUVER,1,PDO,49.215093,1800 BLK W 62ND AVE,-123.149832,2009
VANCOUVER,1,PDO,49.264656,1800 BLK W 8TH AVE,-123.146916,2009
VANCOUVER,1,PDO,49.263722,1800 BLK W BROADWAY,-123.146949,2009
VANCOUVER,1,PDO,49.273919,1800 BLK WILLIAM ST,-123.066625,2009
VANCOUVER,1,PDO,49.273919,1800 BLK WILLIAM ST,-123.066625,2009
VANCOUVER,1,PDO,49.253817,1900 BLK E 19TH AVE,-123.064921,2009
VANCOUVER,1,PDO,49.238359,1900 BLK E 35TH AVE,-123.066992,2009
VANCOUVER,1,PDO,49.267751,1900 BLK E 3RD AVE,-123.06483,2009
VANCOUVER,1,PDO,49.232573,1900 BLK E 41ST AVE,-123.066208,2009
VANCOUVER,1,PDO,49.227622,1900 BLK E 47TH AVE,-123.066345,2009
VANCOUVER,1,PDO,49.266844,1900 BLK E 4TH AVE,-123.06485,2009
VANCOUVER,1,PDO,49.278331,1900 BLK E GEORGIA ST,-123.064651,2009
VANCOUVER,2,Casualty,49.281201,1900 BLK E HASTINGS ST,-123.064604,2009
VANCOUVER,1,PDO,49.291725,1900 BLK HARO ST,-123.137985,2009
VANCOUVER,1,PDO,49.245464,1900 BLK KINGSWAY,-123.065852,2009
VANCOUVER,1,PDO,49.245464,1900 BLK KINGSWAY,-123.065852,2009
VANCOUVER,1,PDO,49.245464,1900 BLK KINGSWAY,-123.065852,2009
VANCOUVER,1,PDO,49.26768,1900 BLK MAIN ST,-123.100751,2009
VANCOUVER,1,PDO,49.26768,1900 BLK MAIN ST,-123.100751,2009
VANCOUVER,1,PDO,49.267372,1900 BLK MCLEAN DR,-123.075471,2009
VANCOUVER,1,PDO,49.218986,1900 BLK NASSAU DR,-123.067723,2009
VANCOUVER,1,PDO,49.290827,1900 BLK NELSON ST,-123.140882,2009
VANCOUVER,1,Casualty,49.284838,1900 BLK POWELL ST,-123.064619,2009
VANCOUVER,1,PDO,49.284838,1900 BLK POWELL ST,-123.064619,2009
VANCOUVER,1,PDO,49.284838,1900 BLK POWELL ST,-123.064619,2009
VANCOUVER,1,PDO,49.267131,1900 BLK RENFREW ST,-123.044267,2009
VANCOUVER,1,PDO,49.211042,1900 BLK SW MARINE DR,-123.150299,2009
VANCOUVER,1,PDO,49.218064,1900 BLK UPLAND DR,-123.067423,2009
VANCOUVER,1,PDO,49.259994,1900 BLK W 13TH AVE,-123.149479,2009
VANCOUVER,1,PDO,49.256284,1900 BLK W 17TH AVE,-123.149607,2009
VANCOUVER,1,PDO,49.25534,1900 BLK W 18TH AVE,-123.149645,2009
VANCOUVER,1,PDO,49.254482,1900 BLK W 19TH AVE,-123.149678,2009
VANCOUVER,1,PDO,49.269845,1900 BLK W 2ND AVE,-123.14913,2009
VANCOUVER,1,PDO,49.24002,1900 BLK W 35TH AVE,-123.150298,2009
VANCOUVER,1,PDO,49.268971,1900 BLK W 3RD AVE,-123.149149,2009
VANCOUVER,2,PDO,49.268971,1900 BLK W 3RD AVE,-123.149149,2009
VANCOUVER,1,PDO,49.232632,1900 BLK W 43RD AVE,-123.150704,2009
VANCOUVER,1,PDO,49.232632,1900 BLK W 43RD AVE,-123.150704,2009
VANCOUVER,1,PDO,49.231758,1900 BLK W 44TH AVE,-123.150736,2009
VANCOUVER,1,PDO,49.268063,1900 BLK W 4TH AVE,-123.149183,2009
VANCOUVER,1,PDO,49.263762,1900 BLK W BROADWAY,-123.149342,2009
VANCOUVER,1,PDO,49.271592,1900 BLK YORK AVE,-123.149066,2009
VANCOUVER,33,PDO,49.269482,1ST AVE & BOUNDARY RD & E 1ST AVE,-123.023603,2009
VANCOUVER,35,Casualty,49.269482,1ST AVE & BOUNDARY RD & E 1ST AVE,-123.023603,2009
VANCOUVER,1,PDO,49.283692,200 BLK CAMBIE ST,-123.109088,2009
VANCOUVER,1,PDO,49.273654,200 BLK DRAKE ST,-123.124005,2009
VANCOUVER,1,PDO,49.282658,200 BLK DUNLEVY AVE,-123.095347,2009
VANCOUVER,2,PDO,49.261987,200 BLK E 10TH AVE,-123.099503,2009
VANCOUVER,1,PDO,49.260207,200 BLK E 12TH AVE,-123.099375,2009
VANCOUVER,1,PDO,49.25929,200 BLK E 13TH AVE,-123.099418,2009
VANCOUVER,1,PDO,49.249344,200 BLK E 24TH AVE,-123.099872,2009
VANCOUVER,1,PDO,49.240472,200 BLK E 33RD AVE,-123.099467,2009
VANCOUVER,1,PDO,49.237246,200 BLK E 37TH AVE,-123.100484,2009
VANCOUVER,1,PDO,49.227546,200 BLK E 47TH AVE,-123.100496,2009
VANCOUVER,1,PDO,49.217563,200 BLK E 58TH AVE,-123.099839,2009
VANCOUVER,1,PDO,49.265484,200 BLK E 6TH AVE,-123.099812,2009
VANCOUVER,1,PDO,49.265484,200 BLK E 6TH AVE,-123.099812,2009
VANCOUVER,2,PDO,49.28227,200 BLK E CORDOVA ST,-123.098611,2009
